text,is_racism,is_against
"esse negócio de maquiagem de gatin no olho faz milagre menor, tmlc",0,0
Meu coração fica tão quentinho quando vejo esse vídeo olha a felicidade deles é tão bom ver eles assim fora essas vozes perfeitas Eu quero colar esse vídeo na testa pra todo mundo ver o quanto Noah e Josh são uns amores @NoahUrrea @joshbeauchamp https://t.co/NuG1UqS3TS,0,0
"⚠️⚠️MENINAS⚠️⚠️ Um homem (pele morena, cabelo preto, uns 35, 40 anos) num carro sedã branco (não sei modelo, não sei placa porque saí correndo) tentou me raptar na rua agora há pouco (me encurralou, falou pra eu entrar no carro e, depois da minha negativa, começou a me seguir)",0,0
Serase no show de calcinha preta eu ainda estarei aguentando beber ?,0,0
"@iijunior + dia a dia numa agência de publicidade, a ambientação da época, o machismo, racismo, etc... ela tb fala sobre alguns marcos importantes da época e como isso afeta a vida deles e tal. Eu já to apaixonada kkkk",0,0
o homem macaco tem alma e coracao sim ok https://t.co/kwh2bRhTiJ,0,0
Que preta😍😍,0,0
Ministério Público do Rio erra ao explicar negócio de Flávio Bolsonaro via @@AgoraNoticiasBr https://t.co/Vx7CByKKj7,0,0
"garotas de cabelo curto, médio, longo, liso, cacheado, crespo, castanho, preto, loiro, ruivo ou colorido, dos olhos pretos, castanhos, azuis ou verdes, da pele branca, morena, parda ou negra,  magra, gordinha ou malhada, etc etc: a  eu: https://t.co/RGangluevx",0,0
pq querendo ou nao esse negócio de  imagem é muito importante pra gente,0,0
@a_estter @pandinha_vi descobrir uma coisa  maluca demais ou  lavar um macaco  na banheira a a,0,0
"Mano eu não tô entendendo nada desse negócio do Neymar, e se ele estuprou mesmo a mina não tô entendendo a chacota, estupro é coisa séria !",0,0
"Eu estou assistindo ""Olhos que condenam"", série que conta a condenação injusta de quatro jovens negros e um latino nos Estados Unidos e olha: é preciso ter estômago pra ver como este sistema judicial racista funciona, nos Estados Unidos (e certamente por aqui). Mas é preciso ver!",0,0
@giovanam_s Gozei 2x pensando no preto ai Tá foda!!,0,0
"Mano agora eu pensei que eu ia rodar bonito, maluco parou com o carro todo preto quase encima de mim. Foi a cara do assalto, vem assim não chefe",0,0
@_reiiis__ @SebasMorreNoFim @whereismydignit @robxrtooo Cuidado preto cuidadoooo,0,0
"Glauco me deu um negócio horrivel, eca",0,0
"TAEKOOK AU  Taehyung entrou naquele mercado com apenas um intuído: Assaltar e ir embora. Porém, ocorreu aquilo que ele menos esperava.   Ou   Onde Jungkook se vê em um assalto e, sem pensar antes, acaba beijando o ladrão, gostando do gosto de seus lábios.  https://t.co/kf4uZ8chJi",0,0
@thaisgsnt é um negócio pra assistir filmes e séries... tipo popcorn time,0,0
"@dckaroldc É tipo aquele caso de Uber recusando corrida pra negros. Quem nunca passou por isso pode só pensar ""ah o carro é dele, ninguém pode obrigar... o cara que peça outro Uber"". Mas quem vive sofrendo isso que sabe o que é ser recusado, visto como ladrão sempre, etc. É foda.",0,0
"@01Alanjacobsen @reidaamerica19 @LucasCollar Renan Lodi é o melhor lateral esquerdo disparado no Brasil, e sim, o Atlético vai pagar os 25 milhões nele. O negócio feito vai parecido com o que o Grêmio fez cx h",0,0
@kassiaquis Esses dias pensei em comprar aquele negócio que bola sozinho mas achei muito juvenil p mim,0,0
Morenão botou pra fuder na raba do bombadão https://t.co/aXFnka8V7V,0,0
@maliwalz depende porém uso mais preto,0,0
@ricardomrlima O gajo e preto e tu pareces uma nuvem ao lado dele,0,0
PÉSSIMO NEGÓCIO CORAÇÃO,0,0
Se alguem ficou sabendo de um fone  preto me fala,0,0
@B_Negresco Q q c ta falando o preto kkkkkk c presta menos ainda,0,0
@jose_simao Calma macaco! Iremos superar esta desgraça de governo!,1,0
@zeca_dirceu E seu papai ladrão como vai? Não foi ele um dos que ajudou a afundar o Brasil?,0,0
@senadorhumberto @LulaOficial Q bosta!! Lula ladrão,0,0
grande abraço pros fãs do macaco do Michael jackson,1,0
"O negócio é que eu tô mal, e sem suporte",0,0
@myas_yasmin Já sabia q cobra preta n era boa coisa kkkkk mas essa n parece ser a mesma,0,0
@FelipeTx01 Lklkkkkkkkkkkkkkkk  neguim e foda kkkkkk,0,0
"Tamo aí pra ser impopular, né? Não acho absurda a regulamentação de patinete. Prefiro um negócio menos solto, como as bicicletas do Itaú - que têm estações, são mais organizadas etc. O problema é que as prefeituras não querem regulamentar é porra nenhuma, só querem só ISS a mais.",0,0
"n entendi minha mãe jogando na cara o negócio do fone, como se eu quisesse ter perdido a merda de um fone",0,0
@AlanOcupado é uma coisa linda! uma barra preta na TV...perde até o contraste! só consegui ver o cabelo. lindo demais!,0,0
"@asilva_ch @joao97jesus @FCPortoTransfer @faridgermano @gremistasnet Só desmentiram o Capixaba (graças a Deus), pelo que o negócio do Luan não deve ser mentira.",0,0
@RickTWD_FLA @Veriximus @EuclidesFla Mas aí até macaco veio pode sentir. Tem que dar rodagem pro moleque pra ele estar mais preparado possível,0,0
professora pediu pra fazer um negócio la e eu pintei com as cores das minhas bandeiras https://t.co/i0Eq5kNIjs,0,0
"Acho muito engraçado esse negócio de ter q articular com os senadores pra votar hj a MP871, por acaso eles não sabem q segunda-feira é dia útil ou que o prazo acaba hj? #SenadoQuorumMP871",0,0
"A recessão no primeiro trimestre ressalta que a gente não pode discutir só 01 reforma. A Nova Previdência é ponto de partida. Não ter dívida explosiva é só o básico. O desafio real é aumentar a produtividade que, há décadas, anda de lado: melhorar educação e ambiente de negócios.",0,0
como q vc faz um negócio desse,0,0
"CURTE QUE EU MANDO NA DM  1- não 2- sim  3- r,v,l,m,b,g,f... 4- sim 5- bi 6- sim 7- nao 8- solteira 9- sim 10- aries 11- nao 12- a,l,r 13- 04/05  14- preto 15- nao 16- 4 17- 18- 0 19- 28/03 20- sim",0,0
"Veja o ladrão que foi furtar uma loja, fica confuso e acaba não levando nada: https://t.co/SrosTKxbgw",0,0
@PauloVi25368684 @StockOsvaldo @toni__45 Preta aposto que és lindo de morrer,0,0
@NaythanMatos essa listra branca não faz sentido a de treino jogaram uma blusa preta na candida a azul eu prefiro nem comentar   saudades camisa listrada.,0,0
"@mariadorosario @LulaOficial Lula é ladrão! Vocês do PT não tem quem por no lugar, por isso insistem nessa mentira. Ele teve a chance, mas resolveu roubar e trair o povo que o elegeu. Até agora cadê a reforma agrária para o MST? Cadê a melhora no ensino de base público?",0,0
@vavammoura @SuperesportesMG Vai tomar no cu @Cruzeiro  #foraitair ladrão,0,0
líbido é um negócio desgracento viu aaaaaaa,0,0
Como dizia meu prof de gestão e negócios: nunca aceite um salário menor do que a mensalidade da faculdade,0,0
@roxmo @monicabergamo a lingua preta mais maldosa do Brasil. Espero sinceramente que ela colha os planta.,0,0
O negócio é o seguinte vai tomar no cu,0,0
só queria meu preto aqui,0,0
"O anti racismo me ensinou a amar e defender as pessoas negras, mas vou ficar devendo isso a Neymar, sonegador de imposto, e que promove vingança pornográfica ao mostrar fotos íntimas de uma mulher para tentar se defender de uma acusação.",0,0
@berieux O negócio é o exercício do cargo público …,0,0
e se eu pintar meu cabelo de preto,0,0
esse preto PUTA QUE PARIU,0,0
MDS CARA VCS SÃO MUITO CHATOS COM ESSE NEGÓCIO DE VEGANISMO/ VEGETARIANISMO  E VCS TEM QUE ACORDAR PRA ALGUMAS COISAS  e eu vou explicar ela pra vocês:,0,0
"@texteddyz Aí tudo certo, mas imagina que era eu que dizia, haveria pessoas a dizer que eu era um homofóbico, quando na minha cabeça o preto lhe assentava melhor, a linha que separa opinião de homofobia é muito ténue!",0,0
preta do cabelo cacheado da cor do pecadooo,0,0
Esse negócio do aterro é o que me deixa mais angustiada sei lá passei 5 anos da faculdade estudando sobre gerenciamento de resíduos sólidos os cara deixa essa merda acontecer,0,0
@Silva_Freiree Tá doido semana que vem já tá preto kkkkk,0,0
"Um ótimo domingo a todos e principalmente aos meus seguidores um excelente domingo cheio de tesão, VEM CHUPAR? 😈⚽️  #futebol #calção #preto #nike #tesão #fetiche https://t.co/APfyr6KPGE",0,0
"Meu Instagram só da esse negócio do outback,eu quero 😩",0,0
"Sg n da mais p sair mesmo, o negócio é juntar os friends e fazer algo em casa",0,0
quero saber como essa maçã não tá toda preta de oxidada pq eu tiro um pedaço com faca e dois segundos depois já tá ficando preta https://t.co/7sLbGte2rR,0,0
@Fuckerskiller quando eu estava pintando percebi a irônica do dylann estar usando camiseta preta https://t.co/O5naNJy6iN,0,0
"""Um branco e um preto unido respostas que cala o ridículo""",0,0
@fndsoares famoso verde ne meu preto,0,0
"Agradecemos á todos que participaram do nosso 2° Seminário de Empreendedores - Negócio Certo 💲  Esperamos que todos possam obter sucesso em seus negócios, e coloquem em prática todos os ricos conhecimentos que adquirimos neste dia. Que Deus abençoe á todos, até o próximo !!",0,0
"Passei a tarde todinha com o preto, como eu amo",0,0
Na área da saúde ninguém pode usar unhas pintadas e o que eu faço? Pinto logo tudo de preto,0,0
Não tô entendendo esse negócio do meu pai querer tanto que eu arrume um emprego,0,0
@NaythanMatos essa listra rosa não faz sentido a de treino jogaram uma blusa preta na candida a azul eu prefiro nem comentar   saudades camisa listrada.,0,0
"Oscar, o “Mão Santa”, marca pontos para Bolsonaro em plena tela da Globo (Veja o Vídeo) https://t.co/8rxW91fDn2 “Alguém precisa dar uma chacoalhada nesse negócio. E esse é o Bolsonaro”.",0,0
Você faz negócios pela internet e tem portais ou aplicativos publicados por lá? Saiba que você pode estar sofrendo diversos ataques e nem se deu conta ainda.... Descubra como a #Akamai pode ajuda-los a proteger seu negócio e seus dados de ataques de negaç…https://t.co/wktlVevISo,0,0
Pois é.  Da série: basta saber em quem votou!  Juiz descobre que quem o ofendeu por defender Marcha da Maconha são policiais acusados de tortura e racismo https://t.co/E1cl5s9wXW,0,0
@jub_arte simmkkkk é impossível não ficar puta com um negócio desse,0,0
@catefultifu13 Joga muito neguin,0,0
chocolate branco ou preto ? — tenho preferência pelo branco. https://t.co/q5UBRHAxVz,0,0
Qual melhor foto do Louis?  Primeira: branco Segunda: preto  Cite sua resposta usando: My #TeenChoice nominee for #ChoiceMaleArtist is @Louis_Tomlinson https://t.co/oZvdZFhjvO,0,0
"@marisacfs @bastidoressccp Deixam falar , o negócio é que o carille errou e mt feio ‘",0,0
"Sabe por que tal artista se assumiu lgbtq+ e você não percebeu antes? Porque sexualidade não tá na testa, esse negócio de gaydar e adivinhar só reforça estereótipos de que toda sapatão é butch, todo gay é “afeminado”, que toda mulher/mulher é lésbica, todo homem/homem é gay, etc.",0,0
@youthwxz KKKKK meu Deus n eh possível q alguém está lá fazendo o negócio e só depois vê q eh um erro kkkk https://t.co/pAKfQUjBt6,0,0
"As primeira smart tv é um negócio tão de corno né, pior ainda foi os trouxa que compraram, os cara querendo vender por 10 20 mil uma tv que trava ao tentar o abrir o app do YouTube e n funciona direito",0,0
ELES QUEREM O PRETO COM ARMA PRA CIMA NUM CLIPE NA FAVELA GRITANDO COCAINA,0,0
"Você me tem como um reu o culpado e o ladrão, por tentar ganhar seu coração",0,0
gente me mandem os seus ocs pra eu tbm fazer esse negócio de desenhar oc do amigo   qro ver se eu ainda tenho algum amigo nesse twitter,0,0
"Feminismo branco eh diferente de feminismo preto viu. Vcs tavam lá lutando por uma coisa e nós estávamos lá cuidando dos seus filhos, servindo vocês - sempre importante estudar recortes - a militância é profunda e exige muito daquele que quer entender.",0,0
"Marcos Rojo sobra no futebol brasileiro em questão de qualidade. Resta saber o motivacional do jogador e o custo-benefício, que não devem ser favoráveis ao negócio com o Flamengo. Há melhores opções.",0,0
@LukaFlix1 @PauloVi25368684 @StockOsvaldo @toni__45 Preta estes gajos não sabem o que falam és lindo eles têm inveja,0,0
"Uma mulher negra sentada ao chão é automaticamente uma babá, uma empregada. O problema nessa situação foi essa colagem automática”, disse. https://t.co/w0zxAGs40j",0,0
"Se você abrir um negócio 90% dos seus amigos não vão te prestigiar, a não ser que você dê algo de graça.  Se você fizer uma festa e cobrar entrada de R$20.00, 90% dos seus amigos e familiares não vão, mas vão... https://t.co/SlyYNobPDY",0,0
@alissonSF28 De leve ne negão kkkkk,0,0
"@luciano_hang Vai tomar no seu cu, velho sonegador. Quem paga imposto é o consumidor ; o lojista só repassa para o Fisco. Além de ladrão é mentiroso.",0,0
"ai gente, acho mó ideia errada esse negócio de traição   SE TU QUER FICAR COM OUTRAS PESSOAS  T E R M I N A   ngm tá aqui pra ser feito de otário, as pessoas têm sentimentos, levem ao menos isso como validação... o que o outro sente, importa",0,0
Nesse trevas quero tirar uma onde contigo preta — Preta ? Cancela essa intimidade https://t.co/zEiTjRPn9x,0,0
@lolozinhacec Do icon azul ou preto?,0,0
"@1BertoColorado Mesmo com o @VilaNovaFC capengando o ano todo, nunca pensei em cancelar meu @SocioTigrao pq torcedor tem q tá junto nos momentos ruins tb. Mas vendo o presida nas últimas entrevistas fica difícil não cancelar esse negócio.",0,0
esse negócio tá tomando um rumo que eu não esperava kkkkkkkk rindo de nervoso,0,0
pauta contra o racismo em foco pra defender o Neymar  pauta contra o machismo em foco pra ir contra ele  e você acha que os dois lados tão dialogando? kkkk ai olha,0,0
queria uma calça de moletom preta da nike,0,0
surtando com essa festa junina que nada ta pronto e o negócio eh sábado e nao temos dinheiro nem tempo e eu quero morrer,0,0
@camsventura te amo Preta ❤❤,0,0
"Hj foi mec na sala,niver do meu preto❤",0,0
"@louiepcx Ess* racista toda hora fica fazendo exposed dos outros, e depois fica pagando de sons*, não aguento mais ver el* e os amigos del* na timeline, chacota demais!",0,0
Meu deus eu cheguei agora e já via a @xndriele comendo 2 cus pq conseguiu acertar o negócio do gif,0,0
"@gallifreytas importa o que eu acho e eu te acho linda, porra, te amo demais minha preta",0,0
@wangseyo calça preta + camisa ou um moletom fica top,0,0
@desconstruidex @FelipeParmejan1 uma galinha preta e um cabelo dele,0,0
VAZOU. O CENTRÃO Combinando nos bastidores como desidratar a reforma da previdência e derrubar o governo Bolsonaro.(via Facebook) https://t.co/oAgYmKBeMU,0,0
"@geocaio Há outras maneiras de ter acesso ao conhecimento, de questionar a estrutura racista e reivindicar. Muitas maneiras que inclusive nos tiram desse lugar de implorar ao algoz que parem de fazer mal pra gente, quando a gente tinha que exigir, não implorar por misericórdia",0,0
"Gray Sorrenti, a filha do grande fotógrafo de moda Mario Sorrenti, é a responsável pela capa do ""She Is Coming"" e deu a entender que também irá fotografar a capa do ""Here"" e do ""Everything"".  Parabéns a ela pelo trabalho de capturar a Miley lindíssima em preto e branco analógico! https://t.co/CWu3gK0MKF",0,0
"Aqui em BA tô metendo a cara, pegando subte e indo inúmeras vezes sozinha conhecer lugares. Aquele negócio de ser sua melhor companhia é verídico viu",0,0
